order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit
185,2/23/2023,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Accessories,TEC-AC-10002345,2,1.5,28.5,-1.5
186,10/19/2022,Standard Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Binders,OFF-BI-10001890,2,0.2,9.8,-0.2
187,8/22/2022,Standard Class,Home Office,United States,Los Angeles,California,90032,West,Technology,Accessories,TEC-AC-10002323,8,5.4,174.6,14.599999999999994
188,10/11/2023,Standard Class,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Storage,OFF-ST-10001328,3,1.6,38.4,-1.6
189,12/6/2022,Standard Class,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Paper,OFF-PA-10001950,3,0.6,19.4,-0.6
190,12/9/2023,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10002613,4,27.0,873.0,53.0
191,7/12/2022,First Class,Home Office,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10001552,6,2.8000000000000003,67.2,7.200000000000003
192,6/23/2022,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000061,8,2.5,47.5,-2.5
193,11/4/2023,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10002545,3,12.6,617.4,97.39999999999998
194,11/11/2022,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10003514,5,0.6,19.4,-0.6
195,1/7/2023,Standard Class,Corporate,United States,Redlands,California,92374,West,Office Supplies,Envelopes,OFF-EN-10001509,7,0.2,9.8,-0.2
196,10/26/2022,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,OFF-AR-10004685,2,0.5,9.5,-0.5
197,11/3/2023,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,OFF-AR-10004027,3,0.2,9.8,-0.2
198,3/5/2023,Standard Class,Home Office,United States,Westfield,New Jersey,7090,East,Office Supplies,Storage,OFF-ST-10001414,3,2.5,47.5,7.5
199,12/21/2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10000343,2,0.0,0.0,0.0
200,6/16/2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,OFF-PA-10002749,3,0.4,19.6,-0.4
201,12/11/2022,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Paper,OFF-PA-10002666,3,1.0,19.0,-1.0
202,7/13/2022,First Class,Consumer,United States,Denver,Colorado,80219,West,Furniture,Tables,FUR-TA-10004289,2,6.6000000000000005,213.4,13.400000000000006
203,12/31/2022,First Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Appliances,OFF-AP-10003622,1,0.0,0.0,0.0
204,3/12/2022,Second Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,OFF-AP-10003217,2,1.4000000000000001,68.6,8.599999999999994
205,10/14/2023,Standard Class,Corporate,United States,Franklin,Tennessee,37064,South,Furniture,Furnishings,FUR-FU-10002960,7,1.2,38.8,-1.2
206,7/10/2023,Standard Class,Consumer,United States,Whittier,California,90604,West,Technology,Phones,TEC-PH-10001918,4,13.200000000000001,426.8,56.80000000000001
207,12/1/2023,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10000642,4,3.2,76.8,6.799999999999997
208,8/8/2023,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Technology,Phones,TEC-PH-10001700,2,3.9,126.1,6.099999999999994
209,8/19/2022,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Binders,OFF-BI-10003274,4,0.6,19.4,-0.6
210,12/30/2023,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Fasteners,OFF-FA-10000134,9,1.0,49.0,-1.0
211,7/17/2022,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10001522,1,4.5,85.5,5.5
212,10/7/2023,Second Class,Corporate,United States,Dallas,Texas,75220,Central,Technology,Accessories,TEC-AC-10001266,2,0.8,19.2,-0.8
213,4/22/2023,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Office Supplies,Labels,OFF-LA-10004544,2,0.8,19.2,-0.8
214,4/22/2023,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Furniture,Bookcases,FUR-BO-10004695,5,22.5,427.5,37.5
215,11/20/2023,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Phones,TEC-PH-10002844,3,1.8,58.2,8.200000000000003
216,3/31/2023,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Machines,TEC-MA-10000864,9,47.6,1142.4,102.40000000000009
217,8/29/2022,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Accessories,TEC-AC-10000109,2,4.5,85.5,5.5
218,5/6/2022,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,OFF-ST-10001328,6,2.7,87.3,7.299999999999997
219,8/10/2023,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10002563,3,12.0,288.0,38.0
220,4/24/2023,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Fasteners,OFF-FA-10000585,2,0.2,9.8,-0.2
221,3/24/2022,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Paper,OFF-PA-10004000,6,0.8,19.2,-0.8
222,3/26/2023,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Binders,OFF-BI-10002852,4,0.6,19.4,-0.6
223,4/18/2022,First Class,Consumer,United States,Dublin,Ohio,43017,East,Furniture,Furnishings,FUR-FU-10000087,4,2.1,67.9,7.900000000000006
224,3/17/2023,First Class,Consumer,United States,Dublin,Ohio,43017,East,Technology,Machines,TEC-MA-10001148,4,19.2,460.8,50.80000000000001
225,11/19/2023,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Art,OFF-AR-10001958,2,1.2,28.8,-1.2
226,11/18/2023,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Art,OFF-AR-10001026,1,0.0,0.0,0.0
227,4/22/2023,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Furniture,Tables,FUR-TA-10003748,5,12.4,607.6,97.60000000000002
228,4/22/2022,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,OFF-ST-10002485,1,0.6,19.4,-0.6
229,2/17/2022,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,FUR-CH-10004860,2,3.2,156.8,26.80000000000001
230,10/2/2023,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,FUR-CH-10004477,8,7.8,382.2,22.19999999999999
231,7/21/2023,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,OFF-BI-10001679,7,1.0,19.0,-1.0
232,1/18/2023,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,FUR-TA-10001705,2,9.200000000000001,220.8,10.800000000000011
233,10/19/2023,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,FUR-TA-10003473,3,24.8,595.2,85.20000000000005
234,9/13/2023,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Binders,OFF-BI-10001679,2,0.2,9.8,-0.2
235,11/10/2023,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Furnishings,FUR-FU-10004017,3,13.0,247.0,-3.0
236,11/26/2023,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Technology,Accessories,TEC-AC-10003832,3,24.8,595.2,95.20000000000005
237,1/2/2022,Standard Class,Corporate,United States,Santa Clara,California,95051,West,Office Supplies,Paper,OFF-PA-10002479,2,0.4,9.6,-0.4
238,1/19/2022,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10003349,5,1.2,28.8,-1.2
239,12/13/2023,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10000576,5,8.4,411.6,71.60000000000002
240,1/20/2023,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10004351,3,0.2,9.8,-0.2
241,4/25/2023,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10000011,2,0.9,29.1,-0.9
242,5/27/2023,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Tables,FUR-TA-10002607,5,5.4,174.6,24.599999999999994
243,11/8/2022,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10002505,3,0.0,0.0,0.0
244,1/8/2022,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,OFF-AR-10004685,2,0.3,9.7,-0.3
245,4/20/2022,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Furniture,Chairs,FUR-CH-10004063,7,40.0,1960.0,340.0
246,11/9/2022,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Storage,OFF-ST-10002276,2,6.8,163.2,13.199999999999989
247,4/29/2023,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,OFF-PA-10004082,6,2.5,47.5,7.5
248,4/28/2023,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Appliances,OFF-AP-10002945,5,75.0,1425.0,45.0
249,9/26/2022,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,OFF-PA-10000061,4,0.9,29.1,9.100000000000001
250,8/18/2023,Second Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Chairs,FUR-CH-10002965,2,16.0,304.0,4.0
251,9/19/2023,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Paper,OFF-PA-10004569,1,0.3,9.7,-0.3
252,5/28/2022,Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Accessories,TEC-AC-10003832,13,134.0,3216.0,166.0
253,4/3/2022,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10001228,6,4.0,76.0,6.0
254,4/18/2022,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Envelopes,OFF-EN-10003296,4,14.4,345.6,15.600000000000023
255,12/25/2022,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10002505,9,0.2,9.8,-0.2
256,11/26/2022,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10004804,2,1.6,78.4,8.400000000000006
257,4/25/2022,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10001590,5,1.0,49.0,9.0
258,4/8/2023,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Phones,TEC-PH-10001580,6,26.0,624.0,34.0
259,2/10/2022,Second Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10000290,3,1.0,19.0,-1.0
260,10/20/2022,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10002790,3,8.8,211.2,31.19999999999999
261,6/11/2022,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10003460,5,1.0,19.0,-1.0
262,8/29/2023,Standard Class,Corporate,United States,Pasadena,Texas,77506,Central,Office Supplies,Appliances,OFF-AP-10002203,2,0.0,0.0,0.0
263,12/26/2022,Second Class,Corporate,United States,Houston,Texas,77036,Central,Technology,Machines,TEC-MA-10000822,3,91.8,2968.2,278.1999999999998
264,6/14/2022,Second Class,Corporate,United States,Houston,Texas,77036,Central,Technology,Machines,TEC-MA-10003353,7,75.60000000000001,2444.4,274.4000000000001
265,6/20/2023,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10001433,4,9.9,320.1,20.100000000000023
266,11/17/2022,Standard Class,Consumer,United States,Brentwood,California,94513,West,Technology,Accessories,TEC-AC-10004469,2,3.2,76.8,6.799999999999997
267,10/25/2023,Standard Class,Corporate,United States,Chapel Hill,North Carolina,27514,South,Office Supplies,Art,OFF-AR-10003602,3,0.5,9.5,-0.5
268,5/19/2022,Standard Class,Consumer,United States,Morristown,New Jersey,7960,East,Office Supplies,Fasteners,OFF-FA-10003472,6,0.2,9.8,-0.2
269,8/10/2022,Standard Class,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Storage,OFF-ST-10004180,1,1.2,38.8,8.799999999999997
270,12/17/2023,Standard Class,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Envelopes,OFF-EN-10004386,3,1.8,58.2,8.200000000000003
271,1/24/2022,Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Storage,OFF-ST-10003208,4,14.6,715.4,125.39999999999998
272,9/16/2022,First Class,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,TEC-AC-10003628,7,10.5,199.5,-0.5
273,11/29/2022,First Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Furnishings,FUR-FU-10003274,3,0.4,9.6,-0.4
274,10/31/2022,First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10002557,3,0.4,9.6,-0.4
275,2/5/2023,First Class,Corporate,United States,Inglewood,California,90301,West,Office Supplies,Paper,OFF-PA-10002615,2,0.3,9.7,-0.3
276,4/4/2023,First Class,Corporate,United States,Inglewood,California,90301,West,Office Supplies,Art,OFF-AR-10001427,1,0.2,9.8,-0.2
277,10/20/2023,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10000673,2,0.4,9.6,-0.4
278,5/21/2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10004470,4,0.4,19.6,-0.4
279,3/10/2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10000876,6,1.2,58.8,8.799999999999997
280,5/17/2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Labels,OFF-LA-10002043,3,1.0,19.0,-1.0
281,10/6/2022,Second Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10004967,5,0.0,0.0,0.0
282,5/6/2023,Second Class,Consumer,United States,Houston,Texas,77070,Central,Technology,Phones,TEC-PH-10001760,7,33.3,1076.7,26.700000000000045
283,10/5/2023,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Tables,FUR-TA-10002903,5,52.0,988.0,38.0
284,7/28/2022,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Paper,OFF-PA-10000474,5,7.0,133.0,3.0
285,12/11/2022,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Technology,Accessories,TEC-AC-10001956,5,12.0,228.0,18.0
286,8/1/2022,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Paper,OFF-PA-10004100,6,1.5,28.5,-1.5
287,1/20/2022,Second Class,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Binders,OFF-BI-10000778,7,7.5,242.5,12.5
288,6/5/2023,Second Class,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Appliances,OFF-AP-10002684,2,3.8000000000000003,186.2,36.19999999999999
289,4/1/2023,Second Class,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Supplies,OFF-SU-10000646,5,48.0,912.0,102.0
290,1/23/2022,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Fasteners,OFF-FA-10002983,7,1.0,19.0,-1.0
291,10/12/2023,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Labels,OFF-LA-10004689,8,0.6,19.4,-0.6
292,6/22/2023,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Technology,Accessories,TEC-AC-10002001,2,5.2,254.8,34.80000000000001
293,7/12/2023,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Furniture,Bookcases,FUR-BO-10004709,3,3.6,86.4,6.400000000000006
294,6/20/2023,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Furniture,Furnishings,FUR-FU-10004091,8,15.0,285.0,5.0
295,5/30/2023,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Furniture,Chairs,FUR-CH-10001891,3,4.6000000000000005,225.4,35.400000000000006
296,8/5/2023,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Furniture,Furnishings,FUR-FU-10002918,3,4.4,215.6,35.599999999999994
297,11/17/2023,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Binders,OFF-BI-10004593,5,4.0,76.0,6.0
298,8/4/2023,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Fasteners,OFF-FA-10004854,3,0.9,29.1,-0.9
299,9/25/2022,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Paper,OFF-PA-10002105,5,0.6,29.4,9.399999999999999
300,9/24/2022,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Storage,OFF-ST-10002756,8,21.6,1058.4,128.4000000000001
301,3/12/2022,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Paper,OFF-PA-10004243,3,3.0,57.0,7.0
302,10/31/2022,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Furniture,Furnishings,FUR-FU-10001861,4,3.2,76.8,6.799999999999997
303,6/29/2022,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Binders,OFF-BI-10002706,1,0.4,9.6,-0.4
304,9/12/2023,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Tables,FUR-TA-10002533,3,8.8,211.2,31.19999999999999
305,1/8/2022,Second Class,Corporate,United States,New York City,New York,10024,East,Furniture,Furnishings,FUR-FU-10002671,2,0.6,29.4,9.399999999999999
306,9/1/2023,Standard Class,Corporate,United States,Taylor,Michigan,48180,Central,Office Supplies,Art,OFF-AR-10003651,3,0.4,9.6,-0.4
307,10/12/2023,Standard Class,Home Office,United States,Lakewood,New Jersey,8701,East,Office Supplies,Binders,OFF-BI-10001072,3,2.5,47.5,-2.5
308,8/15/2023,Standard Class,Home Office,United States,Lakewood,New Jersey,8701,East,Office Supplies,Art,OFF-AR-10002135,6,11.6,278.4,28.399999999999977
309,5/5/2022,First Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Art,OFF-AR-10002804,1,0.0,0.0,0.0
310,8/6/2023,Second Class,Corporate,United States,Arvada,Colorado,80004,West,Furniture,Furnishings,FUR-FU-10001918,4,1.0,19.0,-1.0
311,9/8/2022,Second Class,Corporate,United States,Arvada,Colorado,80004,West,Furniture,Chairs,FUR-CH-10004086,2,18.8,451.2,51.19999999999999
312,5/30/2022,Second Class,Corporate,United States,Arvada,Colorado,80004,West,Furniture,Furnishings,FUR-FU-10001756,1,0.8,19.2,-0.8
313,1/13/2023,Second Class,Corporate,United States,Arvada,Colorado,80004,West,Office Supplies,Labels,OFF-LA-10000634,3,0.3,9.7,-0.3
